"","coral_id","Intercept","umol.L.sec","Temp.C"
"1","20230613_24_A_103_O2",77.4137934311286,0.00108498362861779,29.87665
"2","20230613_24_A_104_O2",78.1176355318099,0.00115723400327182,29.9295166666667
"3","20230613_24_A_106_O2",80.3014760177317,0.000843194267742142,29.9011
"4","20230613_24_A_15_O2",81.7248082116464,0.00100718841836411,29.76445
"5","20230613_24_A_19_O2",81.4350889724247,0.000539999485088603,29.85555
"6","20230613_24_A_25_O2",76.3180416505231,0.000990900246053261,29.7836166666667
"7","20230613_24_A_26_O2",82.5508203454148,0.000278362600420288,29.9225666666667
"8","20230613_24_A_41_O2",74.5238827040315,0.00265624139626349,29.7019333333333
"9","20230613_24_A_49_O2",74.1040512025986,0.00148435369052667,29.77555
"10","20230613_24_A_5_O2",77.849394046706,0.00419259840844865,29.7503666666667
"11","20230613_24_A_52_O2",81.9660030936743,0.000522382589073186,29.8654166666667
"12","20230613_24_A_57_O2",74.0500085135377,0.000293867927248129,29.7728666666667
"13","20230613_24_A_59_O2",74.326441372412,0.000886274739230292,29.8592666666667
"14","20230613_24_A_69_O2",76.3887764992354,0.000786123885635157,29.65155
"15","20230613_24_A_85_O2",79.0038226120961,0.00141763746658819,29.8444833333333
"16","20230613_24_A_87_O2",78.9971575517128,0.000636823392743728,29.8953
"17","20230613_24_A_9_O2",77.1073910263367,0.00155613600819267,29.8189333333333
"18","20230613_24_A_90_O2",75.4973912422483,0.000958985575231211,29.8511333333333
"19","20230613_24_A_blank_O2",89.8323671576178,4.30019274690184e-06,29.8427666666667
"20","20230613_24_A_blank2_O2",87.9367446285896,-0.000252402009031949,29.7775333333333
"21","20230613_24_H_18_O2",76.248502388852,0.000532435301924366,30.9556833333333
"22","20230613_24_H_23_O2",77.6125759027857,0.0010196139229038,30.5712
"23","20230613_24_H_24_O2",73.4805689735827,0.000545827927188422,31.0150666666667
"24","20230613_24_H_3_O2",75.8152404067081,0.000787860015521758,30.9522666666667
"25","20230613_24_H_32_O2",75.8551490972866,0.00135660848000614,30.5708166666667
"26","20230613_24_H_43_O2",72.1608599728798,0.00386960406407037,30.9018833333333
"27","20230613_24_H_46_O2",73.2047330689895,0.00101209909586181,30.8156833333333
"28","20230613_24_H_51_O2",79.2285998791121,0.000906557269131112,30.5844666666667
"29","20230613_24_H_56_O2",77.3135651019404,0.00129946623774102,30.6198666666667
"30","20230613_24_H_58_O2",78.6059399818862,0.00103076500170723,30.86995
"31","20230613_24_H_63_O2",72.706659762467,3.16262724468472e-05,30.4681
"32","20230613_24_H_7_O2",71.3478713509542,0.00138592284493741,30.5731
"33","20230613_24_H_74_O2",73.5634436770215,0.000787770384413624,30.3243833333333
"34","20230613_24_H_76_O2",73.3075501463665,0.00067246795663151,31.0828333333333
"35","20230613_24_H_81_O2",73.5411489905702,0.00159886658496875,30.5271833333333
"36","20230613_24_H_92_O2",73.059634137751,0.000113463686047202,30.9738
"37","20230613_24_H_97_O2",76.7737822418013,0.00101424904378861,30.6853
"38","20230613_24_H_98_O2",74.6063140180859,0.00209292225666117,31.0040833333333
"39","20230613_24_H_blank_O2",86.6751326210096,-0.000163628517950586,30.5434
"40","20230613_24_H_blank2_O2",86.21477733269,-0.000214571352242262,30.9036666666667
"41","20230614_24_A_ 108_O2",79.154491427958,0.000966514539560937,28.7482
"42","20230614_24_A_ 12_O2",78.7700173249398,0.00152840761517394,28.7666333333333
"43","20230614_24_A_ 16_O2",76.0991226726907,0.00311159225220899,28.7253666666667
"44","20230614_24_A_ 20_O2",80.8441623254896,0.000819792769511567,28.6462
"45","20230614_24_A_ 34_O2",74.9429015416505,0.000974770047933673,28.7764166666667
"46","20230614_24_A_ 37_O2",76.6964331177654,0.000600361062682968,28.78205
"47","20230614_24_A_ 42_O2",74.5345106947115,0.00203475265143423,28.5741
"48","20230614_24_A_ 54_O2",78.0122228917582,0.00132016704267271,28.7590166666667
