"","coral_id","Intercept","umol.L.sec","Temp.C"
"1","20230605_g1_102_O2",78.782952644809,0.000280990074751537,29.0704666666667
"2","20230605_g1_103_O2",79.5004456207265,0.000853906696286886,28.5373666666667
"3","20230605_g1_104_O2",65.4972887336348,0.00131958243492725,28.4553333333333
"4","20230605_g1_105_O2",73.4146647707908,0.00113006865662593,28.4967166666667
"5","20230605_g1_18_O2",78.7508332405183,0.000718996103713041,28.56695
"6","20230605_g1_2_O2",73.6581918756135,0.00396843159245587,29.0657166666667
"7","20230605_g1_21_O2",82.9498542029977,0.000213298425346192,28.52915
"8","20230605_g1_23_O2",81.5433550796053,0.000219189817672661,28.5596333333333
"9","20230605_g1_24_O2",77.405889144104,0.000288238522572272,28.6192
"10","20230605_g1_27_O2",71.950274836009,-9.85378902344444e-05,29.0738
"11","20230605_g1_3_O2",78.1341218527088,0.0023977132516606,28.61745
"12","20230605_g1_33_O2",75.4577831064706,0.00075624878499205,28.3358166666667
"13","20230605_g1_38_O2",82.1928860500685,0.000377684504764272,28.61395
"14","20230605_g1_4_O2",70.9292910662308,0.000527950430579441,28.27165
"15","20230605_g1_40_O2",76.1347762985693,0.00225113837757825,28.4954
"16","20230605_g1_41_O2",77.839983706935,0.00189628430608965,28.6000333333333
"17","20230605_g1_48_O2",74.0142889862331,0.00101551969670873,28.8799
"18","20230605_g1_51_O2",74.6406604306789,0.000906737241512176,28.4283166666667
"19","20230605_g1_53_O2",75.5085441083491,0.000197236145849271,28.3925833333333
"20","20230605_g1_56_O2",60.6610932144875,0.000975990207771007,28.3824666666667
"21","20230605_g1_58_O2",72.2850302912508,0.000788319962519058,28.4306833333333
"22","20230605_g1_6_O2",62.3311510469042,0.00104721662498784,28.4298
"23","20230605_g1_60_O2",79.5979125191885,0.000821542843403779,28.97925
"24","20230605_g1_62_O2",78.7974499402271,0.000591601912731643,28.94625
"25","20230605_g1_64_O2",80.3056114331506,0.000185644922873656,28.6209833333333
"26","20230605_g1_66_O2",67.1941187434442,-0.000630590237274981,29.10655
"27","20230605_g1_7_O2",78.6541137262415,0.00102298563644251,28.6460833333333
"28","20230605_g1_72_O2",80.2234512278792,0.000271203782873444,28.6265
"29","20230605_g1_75_O2",78.8142995814387,0.00215072707409586,28.4252166666667
"30","20230605_g1_76_O2",76.5710973533968,0.00147043886724618,28.4520833333333
"31","20230605_g1_79_O2",65.3674319744879,0.00160505361899513,28.3046166666667
"32","20230605_g1_81_O2",75.6528218116308,0.000673777853968135,28.1289666666667
"33","20230605_g1_83_O2",75.8406086315262,0.00139601122405278,29.13415
"34","20230605_g1_91_O2",67.8940168142267,0.00028573903771823,28.5013333333333
"35","20230605_g1_93_O2",76.6230613176008,0.000741524090462155,28.3065166666667
"36","20230605_g1_96_O2",76.2165669292891,0.00113891584650734,29.0552333333333
"37","20230605_g1_blank_O2",88.6291546050559,-6.30113019581313e-05,28.5824166666667
"38","20230605_g1_blank2_O2",87.688885757233,7.62811060434013e-05,28.3955333333333
"39","20230605_g1_blank3_O2",86.5354407756896,-0.000177519565807666,28.3814666666667
"40","20230605_g1_blank4_O2",85.3147871008148,-0.000122345149463986,29.0673166666667
"41","20230606_g2_1_O2",69.9603590008996,-0.000156192937590537,29.8249
"42","20230606_g2_10_O2",74.3260880150386,0.0022346591930057,28.1728166666667
"43","20230606_g2_100_O2",68.1238581367766,0.000702434541918768,28.3889333333333
"44","20230606_g2_11_O2",71.7468750968121,0.000946800141813545,29.3983166666667
"45","20230606_g2_13_O2",67.8905102399058,8.7060105210152e-05,29.5728
"46","20230606_g2_14_O2",74.8941190144352,0.000991488302638084,28.3187333333333
"47","20230606_g2_16_O2",71.8114235187602,0.00218277062767315,28.2308
"48","20230606_g2_17_O2",79.4170267271559,0.000612546174625848,29.6637666666667
"49","20230606_g2_19_O2",72.0008615027601,-0.00024966421715129,29.6107333333333
"50","20230606_g2_22_O2",77.3916109478716,0.000329422595341182,29.7483166666667
"51","20230606_g2_26_O2",70.6270913237013,-9.95224434242295e-05,29.392
"52","20230606_g2_28_O2",72.1306819234868,0.00083952076033217,28.41505
"53","20230606_g2_30_O2",71.183363601796,0.00032313196545685,28.3121166666667
"54","20230606_g2_32_O2",78.6350680573664,0.000349923714943522,29.6939333333333
"55","20230606_g2_35_O2",72.3556151214292,0.00024253620787488,28.0791333333333
"56","20230606_g2_37_O2",72.6678551101741,0.00103829047500161,28.3183
"57","20230606_g2_42_O2",73.1999659851428,0.000955089420686744,29.4058333333333
"58","20230606_g2_43_O2",73.3472072100699,0.00267051419130705,28.44785
"59","20230606_g2_45_O2",69.051591244013,0.00244021238412038,28.4156833333333
"60","20230606_g2_47_O2",73.0721605477446,0.000679795200109673,29.4459666666667
"61","20230606_g2_5_O2",60.9480803422316,0.00303680675190846,28.4180666666667
"62","20230606_g2_52_O2",76.7447500931873,0.000801277726138153,29.7851833333333
"63","20230606_g2_55_O2",71.5842596690534,0.00152805473736096,28.3968833333333
"64","20230606_g2_59_O2",72.2143997576099,0.00172406929719696,28.2345166666667
"65","20230606_g2_65_O2",73.7649770432438,0.00115128215924885,28.2878
"66","20230606_g2_69_O2",74.1545367540519,0.000652379420951866,29.7911166666667
"67","20230606_g2_71_O2",69.6802002837477,-0.000119653041157446,29.4197
"68","20230606_g2_74_O2",78.2984971973761,0.00143837842442501,29.5969166666667
"69","20230606_g2_77_O2",72.3878792366676,0.000993116445856428,29.47945
"70","20230606_g2_82_O2",70.1202752219314,0.000963749425020516,28.2419833333333
"71","20230606_g2_85_O2",73.2549952670964,0.000599137739114934,28.4082666666667
"72","20230606_g2_87_O2",70.3369352132849,0.000271563597747668,28.2711
"73","20230606_g2_88_O2",75.9862714227142,0.000365416154161569,29.87305
"74","20230606_g2_89_O2",71.5689733926767,0.00158562397478445,29.5293166666667
