"","coral_id","Intercept","umol.L.sec","Temp.C"
"1","20230622_10_A_103_O2",83.4567957537935,0.0022805650771663,27.8165333333333
"2","20230622_10_A_104_O2",78.8336158363865,0.00371488928238228,28.08575
"3","20230622_10_A_106_O2",82.6062175425301,0.00167443839923987,28.1402
"4","20230622_10_A_15_O2",81.2145677621836,0.000778428211355037,27.8374333333333
"5","20230622_10_A_19_O2",86.713093831431,0.000812948230139483,27.8149333333333
"6","20230622_10_A_25_O2",83.612107572483,0.00119515229360777,28.0563666666667
"7","20230622_10_A_26_O2",81.9785445827203,0.000871355586104875,27.7306333333333
"8","20230622_10_A_41_O2",83.4868146765662,0.00299310885240938,27.82275
"9","20230622_10_A_49_O2",79.1610417726746,0.00139471266531882,28.0635666666667
"10","20230622_10_A_5_O2",81.6853529312019,0.00211260250818079,28.0307166666667
"11","20230622_10_A_52_O2",86.7959624284577,0.000995406795624106,27.9888166666667
"12","20230622_10_A_57_O2",85.085839141588,0.00111890769326144,27.80695
"13","20230622_10_A_59_O2",86.5139347268256,0.002715885124475,27.7523666666667
"14","20230622_10_A_69_O2",84.380294266755,0.000791094890510996,27.9150833333333
"15","20230622_10_A_85_O2",82.3669422922882,0.0014884479276627,28.0496833333333
"16","20230622_10_A_87_O2",81.5336398189883,0.00103087487088934,27.8534833333333
"17","20230622_10_A_9_O2",79.6083566108688,0.00173031119500953,27.9452833333333
"18","20230622_10_A_90_O2",86.1008408053192,0.000886980910475696,28.0542
"19","20230622_10_A_blank_O2",97.4519387262466,0.000268337015288237,27.8207833333333
"20","20230622_10_A_blank2_O2",97.7839084316829,8.54533842229112e-05,28.0363333333333
"21","20230622_10_H_18_O2",80.5969782715793,0.00229371413095351,30.4507333333333
"22","20230622_10_H_23_O2",81.3011252557917,0.000603358709931242,30.5889333333333
"23","20230622_10_H_24_O2",85.0307806238227,0.00126116483881863,30.6421333333333
"24","20230622_10_H_3_O2",83.65592488338,0.00164718738354996,31.0244833333333
"25","20230622_10_H_32_O2",88.1507529761354,0.00221297662862888,30.5706666666667
"26","20230622_10_H_43_O2",85.2438610583061,0.0024522201730742,30.6410833333333
"27","20230622_10_H_46_O2",83.5545227560519,0.00133331629136288,30.55615
"28","20230622_10_H_51_O2",86.1889315719525,0.00193194268184223,30.8454666666667
"29","20230622_10_H_56_O2",78.5221420887686,0.00183187061875588,30.9528666666667
"30","20230622_10_H_58_O2",84.8414145364129,0.000874567128102521,30.9186333333333
"31","20230622_10_H_63_O2",86.6146246664952,0.00113800557717076,30.6356333333333
"32","20230622_10_H_7_O2",81.8970755077007,0.00240904807336591,30.3954
"33","20230622_10_H_74_O2",81.5879441343851,0.00149645610524172,30.87505
