"","coral_id","Intercept","umol.L.sec","Temp.C"
"1","20230701_F_A_103_O2",88.562132618759,-0.0021456735440323,27.8921147540984
"2","20230701_F_A_104_O2",90.752169270631,-0.00297356807876669,27.6583548387097
"3","20230701_F_A_106_O2",91.5141535200155,-0.00208975943583898,27.6532096774194
"4","20230701_F_A_15_O2",93.4784702178117,-0.00143320781941476,27.5980322580645
"5","20230701_F_A_19_O2",92.6531785010474,-0.00135994190978868,27.767393442623
"6","20230701_F_A_25_O2",84.7417248659136,-0.00153760127810115,27.6524193548387
"7","20230701_F_A_26_O2",87.4687658371504,-0.000808643076740888,27.7062741935484
"8","20230701_F_A_41_O2",85.3256691770797,-0.00294998311381286,27.7757868852459
"9","20230701_F_A_49_O2",88.4580589863173,-0.00241481602139843,27.8479344262295
"10","20230701_F_A_5_O2",89.9691518212784,-0.00494070336479395,27.8323278688525
"11","20230701_F_A_52_O2",85.5015375241727,-0.000999585985021566,27.7011475409836
"12","20230701_F_A_57_O2",89.5692612886237,-0.0029822867857776,27.8125901639344
"13","20230701_F_A_59_O2",89.526882497477,-0.00320319838267834,27.8364426229508
"14","20230701_F_A_69_O2",90.1112536152364,-0.00168233286274121,27.6776290322581
"15","20230701_F_A_85_O2",86.6099437793004,-0.00223659740908207,27.7887868852459
"16","20230701_F_A_87_O2",88.5878377599897,-0.00135143853939067,27.7091451612903
"17","20230701_F_A_9_O2",88.4063421914755,-0.00194439797901279,27.7567419354839
"18","20230701_F_A_90_O2",85.4035257506894,-0.0015947061868593,27.5391935483871
"19","20230701_F_A_blank_O2",105.553654243783,0.000135229609464615,27.737435483871
"20","20230701_F_A_blank2_O2",105.086100104105,0.000147301422794953,27.870737704918
"21","20230701_F_H_18_O2",88.9673985103443,-0.00293698689517661,30.269
"22","20230701_F_H_23_O2",87.8669486110316,-0.00187453345360936,30.17908
"23","20230701_F_H_24_O2",86.8048238713826,-0.00183960756519733,30.1340266666667
"24","20230701_F_H_3_O2",91.6482442460077,-0.00334607240969347,30.2347368421053
"25","20230701_F_H_32_O2",87.415163828095,-0.00223828095109125,30.3078070175439
"26","20230701_F_H_43_O2",83.222046721583,-0.00370878624119795,30.3201228070175
"27","20230701_F_H_46_O2",83.6686324931175,-0.00188528395592074,30.0624
"28","20230701_F_H_51_O2",86.705215802204,-0.00197528219418179,30.3134933333333
"29","20230701_F_H_56_O2",89.2060072914056,-0.00319706501136204,30.3166315789474
"30","20230701_F_H_58_O2",86.2884852706403,-0.0018135193487384,30.3445614035088
"31","20230701_F_H_63_O2",87.5105541761842,-0.00228653209384683,30.3723684210526
"32","20230701_F_H_7_O2",93.2862013172562,-0.0041457940060301,30.20172
"33","20230701_F_H_74_O2",84.8259141021017,-0.00257813993915686,30.3516315789474
"34","20230701_F_H_76_O2",88.4577920053498,-0.00256503839372315,30.1831866666667
"35","20230701_F_H_81_O2",84.4978499294148,-0.00290714624555625,30.3639824561404
"36","20230701_F_H_92_O2",83.0594707721472,-0.0016216886066698,30.2565263157895
"37","20230701_F_H_97_O2",80.5796229646887,-0.00356454631528276,30.2181866666667
"38","20230701_F_H_98_O2",87.757347152218,-0.00327557158976823,30.2722266666667
"39","20230701_F_H_blank_O2",104.500776676743,-0.000151851535522344,30.2639333333333
"40","20230701_F_H_blank2_O2",102.84001925155,-0.000114617417264444,30.418350877193
"41","20230702_F_A_101_O2",87.2142607512221,-0.00166479315638509,28.7597213114754
"42","20230702_F_A_108_O2",86.2428973731613,-0.0020929373071194,28.7015245901639
"43","20230702_F_A_11_O2",84.5780555014101,-0.00255606669005762,28.6749672131148
"44","20230702_F_A_12_O2",92.5530545475136,-0.00344495451653625,28.3412419354839
"45","20230702_F_A_16_O2",83.4397767243886,-0.00363735825799189,28.3890806451613
"46","20230702_F_A_20_O2",88.6542834180386,-0.00125114731435701,28.3452580645161
"47","20230702_F_A_29_O2",88.7900569795996,-0.00139278337253395,28.4495
"48","20230702_F_A_34_O2",87.7695537436461,-0.00165503144083739,28.8529672131148
"49","20230702_F_A_37_O2",88.839574705104,-0.00209889156947975,28.4418548387097
"50","20230702_F_A_42_O2",89.0021130607057,-0.00241869725211412,28.4052741935484
"51","20230702_F_A_54_O2",87.8256642014884,-0.00120147994834064,28.760131147541
"52","20230702_F_A_62_O2",84.0441424935806,-0.00175722894231472,28.7537868852459
"53","20230702_F_A_67_O2",86.7575076445821,-0.00141133881115158,28.4341451612903
"54","20230702_F_A_68_O2",84.2477045736872,-0.00182170534989976,28.2922903225806
"55","20230702_F_A_75_O2",89.6573428654782,-0.00304775003274625,28.6405081967213
"56","20230702_F_A_77_O2",89.7992186172665,-0.00213975426510073,28.756737704918
"57","20230702_F_A_78_O2",91.2070704781992,-0.00258444772279843,28.6526393442623
"58","20230702_F_A_91_O2",87.3275191763783,-0.00218932952930219,28.4494677419355
"59","20230702_F_A_blank_O2",104.648285268094,0.000134054992482366,28.7960819672131
"60","20230702_F_A_blank2_O2",104.385520005363,6.88321768556264e-05,28.4138870967742
"61","20230702_F_H_14_O2",87.5341501023029,-0.00216629663488746,30.2268615384615
"62","20230702_F_H_2_O2",95.6485223149402,-0.00501077135582092,30.1946615384615
"63","20230702_F_H_28_O2",87.3985997489376,-0.00181744649331407,30.4909344262295
"64","20230702_F_H_33_O2",84.1999880093914,-0.00150894404382586,30.2022615384615
"65","20230702_F_H_35_O2",89.3677764184387,-0.00121232646922352,30.1731846153846
"66","20230702_F_H_45_O2",84.1325633972049,-0.00335296907607665,30.5025737704918
"67","20230702_F_H_47_O2",91.2260471995487,-0.00274771525319107,30.4493606557377
"68","20230702_F_H_50_O2",88.9623467700886,-0.00288825954664735,30.2168923076923
"69","20230702_F_H_55_O2",87.587398368528,-0.00283200880190942,30.5086393442623
"70","20230702_F_H_60_O2",88.6825985516258,-0.00359583754372327,30.2857076923077
"71","20230702_F_H_70_O2",87.7267576982698,-0.00240202212458073,30.2490769230769
"72","20230702_F_H_73_O2",86.5606778179124,-0.00292811441326017,30.592606557377
"73","20230702_F_H_84_O2",86.7728432085384,-0.00230641040866243,30.6163278688525
"74","20230702_F_H_89_O2",83.1720113098132,-0.00222993558312287,30.1578
"75","20230702_F_H_94_O2",88.6167095919393,-0.00231247714196303,30.4881967213115
"76","20230702_F_H_96_O2",81.0835901508459,-0.0027920322376217,30.3864754098361
"77","20230702_F_H_99_O2",87.5343945505257,-0.00263870414074234,30.1817692307692
"78","20230702_F_H_blank_O2",104.407219888685,-0.000145784238068331,30.2506
"79","20230702_F_H_blank2_O2",103.013899089729,-0.000213309169751464,30.5822295081967
"80","20230703_F_A_1_O2",83.1705391604487,-0.00263798791939494,28.0903166666667
"81","20230703_F_A_102_O2",86.2901182215402,-0.00219259656161767,28.2008333333333
"82","20230703_F_A_105_O2",83.396391082839,-0.00473122120869197,28.1567391304348
"83","20230703_F_A_107_O2",86.6252940731984,-0.0012985301216689,28.1835833333333
"84","20230703_F_A_21_O2",87.0720413546663,-0.00164501468569967,28.1946086956522
"85","20230703_F_A_22_O2",87.510499500411,-0.00169764118130648,28.1883623188406
"86","20230703_F_A_27_O2",89.1311116660807,-0.00201049890360238,28.0702166666667
"87","20230703_F_A_38_O2",87.5460323036534,-0.00199425968833766,28.2055942028985
"88","20230703_F_A_4_O2",91.4282135900793,-0.00416141916401028,28.2196231884058
"89","20230703_F_A_44_O2",84.2987117969068,-0.00287858302742116,28.0443188405797
"90","20230703_F_A_53_O2",87.3359828541123,-0.00139130910885188,28.2161
"91","20230703_F_A_6_O2",86.8058654775176,-0.00245689334819769,28.1717833333333
"92","20230703_F_A_64_O2",87.6662306374932,-0.00211153486686499,28.2016666666667
"93","20230703_F_A_65_O2",89.3025008412019,-0.00306894596182789,28.1374
"94","20230703_F_A_71_O2",92.1447531450799,-0.0041805503792358,28.0745072463768
"95","20230703_F_A_82_O2",88.6557732262431,-0.00170724585908382,28.2195507246377
"96","20230703_F_A_83_O2",92.64056188227,-0.0020443955196166,28.1162333333333
"97","20230703_F_A_88_O2",83.1551091694177,-0.00147122064124457,28.1474666666667
"98","20230703_F_A_blank_O2",104.560425601649,0.00015455979543571,28.2204666666667
"99","20230703_F_A_blank2_O2",103.666544667485,2.48987026504573e-05,28.1852753623188
"100","20230703_F_H_10_O2",85.016585145204,-0.00306455415497697,30.4649523809524
"101","20230703_F_H_100_O2",87.5123550470407,-0.00282105756942854,30.3832166666667
"102","20230703_F_H_13_O2",82.9877165347199,-0.00198642655833143,29.95635
"103","20230703_F_H_30_O2",85.4273367399879,-0.0023306182688652,30.4401904761905
"104","20230703_F_H_31_O2",91.5826872302896,-0.00166571909098366,30.2379333333333
"105","20230703_F_H_36_O2",87.1169747644246,-0.00206425846489221,30.0986833333333
"106","20230703_F_H_39_O2",87.1948357609126,-0.00241835566740334,30.231
"107","20230703_F_H_40_O2",80.8290110563862,-0.00396120823053021,30.1033333333333
"108","20230703_F_H_48_O2",84.8502037561742,-0.00249124079807753,30.4247777777778
"109","20230703_F_H_61_O2",87.6270330206378,-0.00199006521933349,30.3075833333333
"110","20230703_F_H_66_O2",78.8692353980704,-0.0046466502184035,30.3703174603175
"111","20230703_F_H_72_O2",80.3023740496585,-0.00272169556796571,30.3214603174603
"112","20230703_F_H_79_O2",84.2274397565832,-0.00307118346190394,30.4274761904762
"113","20230703_F_H_8_O2",83.869561863277,-0.00244189439069117,30.4318571428571
"114","20230703_F_H_80_O2",88.851886998966,-0.00276652075994185,30.3120793650794
"115","20230703_F_H_86_O2",86.0353676977009,-0.00226348031888391,30.1645333333333
"116","20230703_F_H_93_O2",83.8951997257777,-0.00263448278522257,30.4387301587302
"117","20230703_F_H_95_O2",87.4557676744254,-0.00281191659781409,30.38825
"118","20230703_F_H_blank_O2",100.154490476464,-0.000517863019389799,30.3429682539683
"119","20230703_F_H_blank2_O2",103.259333116146,-0.000177953240313064,30.1529333333333
